review_id,review_text,rating,sentiment_score
2742,Employee main the along sense professional effort move rise. Highly recommend Highly recommend Highly recommend,3.1,3
2743,Stand family serious religious certain guy democratic team seat. Great service Great service Great service,2.3,0
2744,Must toward consumer thousand interest southern movement same cost oil mother room job. Food was cold Food was cold Food was cold,2.4,-3
2745,Majority unit why manager minute course store region still. Great service Great service Great service,3.6,0
2746,Explain say billion sell tax into her while nearly. Awful delay Awful delay Awful delay,2.8,-6
2747,Assume cover subject indeed body down environment behind partner former we dream decision. Awful delay Awful delay Awful delay,2.5,-6
2748,Decade ever forget child season mention talk production national special wrong although. Food was cold Food was cold Food was cold,1.1,-4
2749,Contain necessary whatever their any among how star assume hot near. Highly recommend Highly recommend Highly recommend,4.7,4
2750,Rest artist place myself range bank personal. Driver was polite Driver was polite Driver was polite,4.3,3
2751,Great region health suggest with break. Driver was polite Driver was polite Driver was polite,3.5,2
2752,Sort tree expect receive size cost treatment create human avoid. Food was cold Food was cold Food was cold,5,-3
2753,Enough artist as former full different put position model sense training vote recognize. Driver was polite Driver was polite Driver was polite,1.5,3
2754,Five south relate law each write. Highly recommend Highly recommend Highly recommend,2.7,3
2755,Mrs whom born indeed television room number these modern reality also. Highly recommend Highly recommend Highly recommend,3.8,4
2756,Like whom against ten visit little little not. Highly recommend Highly recommend Highly recommend,2.1,3
2757,Green model civil land data green. The delivery was fast! The delivery was fast! The delivery was fast!,4.1,3
2758,Theory something leader oil power job deal might population become pay drive indeed. Food was cold Food was cold Food was cold,4.2,-3
2759,Unit age former personal husband owner remain offer hospital house risk car the. Highly recommend Highly recommend Highly recommend,3.1,2
2760,From operation student watch professor off table either Congress. Driver was polite Driver was polite Driver was polite,4.7,3
2761,Ball blue work professor meet build identify like. Driver was polite Driver was polite Driver was polite,1.5,3
2762,Instead sound picture song draw prepare he. Awful delay Awful delay Awful delay,4.8,-6
2763,Commercial since attorney our thought our network partner key million west every into. Driver was polite Driver was polite Driver was polite,1.1,3
2764,Mission rest step only his director job voice would. Great service Great service Great service,1.7,0
2765,Color car every hundred end one especially modern couple blood most. Highly recommend Highly recommend Highly recommend,4.1,4
2766,To four simple our always thus example remember. The delivery was fast! The delivery was fast! The delivery was fast!,4.1,3
2767,Drop truth tonight role study know still parent benefit measure program man. Great service Great service Great service,4.6,1
2768,Special cover ball discover gas personal information. Highly recommend Highly recommend Highly recommend,4.9,3
2769,Space her table remember sport too determine single family indeed generation couple. Great service Great service Great service,4.4,0
2770,Cut newspaper food receive democratic development action. Food was cold Food was cold Food was cold,1.2,-3
2771,Way big clear attack suggest easy. Great service Great service Great service,4.1,0
2772,None black factor or entire production check last participant always less bed they. Highly recommend Highly recommend Highly recommend,4.7,3
2773,History within leader country store toward player. The delivery was fast! The delivery was fast! The delivery was fast!,2.1,3
2774,Piece success business first specific do week defense left. Awful delay Awful delay Awful delay,4.9,-5
2775,Movie responsibility action eye example eye turn free economic air former east action. Great service Great service Great service,1.7,1
2776,Land individual maybe a total add paper final play sister blue writer. Awful delay Awful delay Awful delay,2.1,-6
2777,Congress imagine computer difference five word economic sort. Great service Great service Great service,2.6,0
2778,Right heart theory score financial happy better where water create. Awful delay Awful delay Awful delay,3.3,-5
2779,Former through toward what study hold respond. Awful delay Awful delay Awful delay,2.5,-6
2780,Section behind difference result billion through technology check difference city even authority something. Driver was polite Driver was polite Driver was polite,4.2,3
2781,Teach story responsibility be nearly few bad film. Awful delay Awful delay Awful delay,3.4,-7
2782,Special meeting staff never finally understand production ever. Awful delay Awful delay Awful delay,4.2,-6
2783,Yeah throw level responsibility support rule wife economic set reason. Driver was polite Driver was polite Driver was polite,1.2,4
2784,He keep expert career who inside likely turn clear every important. Awful delay Awful delay Awful delay,1.2,-6
2785,Evidence discover can carry director option here audience show start identify. Awful delay Awful delay Awful delay,3,-6
2786,Upon money administration price carry marriage realize available box. Driver was polite Driver was polite Driver was polite,2,3
2787,Much career start front per from as population cup. Awful delay Awful delay Awful delay,4.1,-6
2788,Table sell strategy pick participant land. Highly recommend Highly recommend Highly recommend,4.3,3
2789,Ever suffer month join wall do late speech north walk wife garden. Food was cold Food was cold Food was cold,3.2,-4
2790,Watch short manager look professor stuff. Food was cold Food was cold Food was cold,2.8,-3
2791,Represent fund other per all enter serious seek fall huge. The delivery was fast! The delivery was fast! The delivery was fast!,2.2,2
2792,Himself term enough so throw or add. Food was cold Food was cold Food was cold,4.2,-3
2793,Action say first low moment six morning arm interesting parent authority determine. Driver was polite Driver was polite Driver was polite,2.5,3
2794,Top while ask decision open ready reach whole image themselves statement or drug. Awful delay Awful delay Awful delay,3.4,-4
2795,Much them summer future upon success treat free American point big four base. Awful delay Awful delay Awful delay,2.9,-4
2796,Minute sell beat sort TV perhaps home message. Awful delay Awful delay Awful delay,1.5,-6
2797,Author recently person about run final probably meet address low. Highly recommend Highly recommend Highly recommend,1.7,3
2798,Meeting expect audience rise quickly increase who daughter they even agent born. Great service Great service Great service,1.5,0
2799,Program letter away civil maintain television sometimes care health either black. The delivery was fast! The delivery was fast! The delivery was fast!,3.8,3
2800,Politics president three life hand author speech relationship. Driver was polite Driver was polite Driver was polite,4.4,3
2801,Task history language certain we attack trade college Congress shake billion happen lawyer. Food was cold Food was cold Food was cold,2.1,-5
2802,Research evening last far rise order treatment one few Republican sign. Highly recommend Highly recommend Highly recommend,3.8,3
2803,Southern drug stand eat result hotel such support mission recent address. Highly recommend Highly recommend Highly recommend,3.5,4
2804,Gun indicate suddenly agent official else night window maybe wall small image toward. Driver was polite Driver was polite Driver was polite,2.8,3
2805,Option president avoid method mean others. Food was cold Food was cold Food was cold,1.3,-3
2806,In finish expert point treatment organization short eight account process color. The delivery was fast! The delivery was fast! The delivery was fast!,1.1,3
2807,Parent animal cover wish call white raise she black water piece. Driver was polite Driver was polite Driver was polite,2.6,3
2808,Argue evidence yet recently family seek standard level again respond case crime. Highly recommend Highly recommend Highly recommend,1.7,2
2809,Quality professor son before cost issue goal pattern wide quite after begin. Highly recommend Highly recommend Highly recommend,1.7,2
2810,Speech national exist station food because. Awful delay Awful delay Awful delay,4,-6
2811,Hand source these brother most put among according which I value. Great service Great service Great service,3.3,0
2812,Various professional last experience total age as let bar all participant case. Awful delay Awful delay Awful delay,1.3,-6
2813,Enough if attack together partner computer reach eight school. Awful delay Awful delay Awful delay,4.1,-7
2814,Goal mouth door research single hear present. Awful delay Awful delay Awful delay,4.7,-6
2815,Business audience share fight poor turn. Awful delay Awful delay Awful delay,2.1,-7
2816,Financial yard room recently generation without economy wrong very available mother. Great service Great service Great service,2.8,-1
2817,Prepare career guy defense television body dog school television good. Great service Great service Great service,4.9,0
2818,Shake cell age just benefit could law. Great service Great service Great service,3,0
2819,Magazine fly although money across wear study. Highly recommend Highly recommend Highly recommend,4.8,3
2820,Course manage reflect culture role rest why song affect. Food was cold Food was cold Food was cold,4.8,-3
2821,Unit star rock company reveal while available run. Awful delay Awful delay Awful delay,2.9,-6
2822,Check wait hit window defense apply between force. Great service Great service Great service,4.7,0
2823,Rate management art area natural require travel. Driver was polite Driver was polite Driver was polite,4.5,3
2824,Whether skill wall feel themselves poor side arm seem. The delivery was fast! The delivery was fast! The delivery was fast!,2.7,3
2825,Game structure agree study can never. Highly recommend Highly recommend Highly recommend,4.6,3
2826,Discuss dinner only him scientist above yard group reduce business describe bar open. Highly recommend Highly recommend Highly recommend,3.1,3
2827,Around increase TV certainly two various other style. Food was cold Food was cold Food was cold,4.3,-3
2828,Range official participant attorney recognize federal ten so. Awful delay Awful delay Awful delay,2.5,-6
2829,Pattern our begin development for organization care parent admit doctor. Awful delay Awful delay Awful delay,2.1,-6
2830,Interview should woman will every nice and thousand voice trade. Highly recommend Highly recommend Highly recommend,4.4,4
2831,Group system might each fly world own boy stand wear. The delivery was fast! The delivery was fast! The delivery was fast!,2.9,3
2832,Student car join fall toward try sing spring. Driver was polite Driver was polite Driver was polite,3.1,2
2833,Final economic firm responsibility left learn better Republican. The delivery was fast! The delivery was fast! The delivery was fast!,3.5,3
2834,Discuss tonight possible difficult nothing hot. Highly recommend Highly recommend Highly recommend,2.4,3
2835,Sell still girl final example soon professional. The delivery was fast! The delivery was fast! The delivery was fast!,1.3,3
2836,Director modern star camera new available cause build about. Highly recommend Highly recommend Highly recommend,3.6,4
2837,Child with official big while seek it group great film customer life. Driver was polite Driver was polite Driver was polite,4.1,3
2838,Appear world mind lead activity number within visit product cost usually eight return. Highly recommend Highly recommend Highly recommend,1.3,4
2839,All cultural woman local right cause. Awful delay Awful delay Awful delay,2.7,-6
2840,Analysis newspaper day should event box federal lot thus cultural feel. Great service Great service Great service,2.5,0
2841,Night improve floor popular concern day oil off range lay would. Highly recommend Highly recommend Highly recommend,4.3,4
2842,Action deal another bad head central this similar hair contain summer. The delivery was fast! The delivery was fast! The delivery was fast!,2.1,2
2843,Owner natural meet lot society keep notice sing indeed group relationship. Awful delay Awful delay Awful delay,2.6,-6
2844,Civil the age political once summer daughter bit more. Driver was polite Driver was polite Driver was polite,1.6,3
2845,Position necessary community consumer media movement responsibility edge manager. Great service Great service Great service,1.3,0
2846,Common how sister everything field PM. Driver was polite Driver was polite Driver was polite,1.8,3
2847,Visit model glass seven small drop only personal local cup total Republican indicate. Food was cold Food was cold Food was cold,4.8,-3
2848,Recently member board idea enough major hotel hundred sport significant its your. Driver was polite Driver was polite Driver was polite,3.4,4
2849,Message group particular cultural ask baby policy gun anyone rate. Food was cold Food was cold Food was cold,3,-3
2850,Crime state pressure mention central form future matter southern specific. Food was cold Food was cold Food was cold,3.3,-4
2851,Include exactly natural television car should should occur peace energy outside. Driver was polite Driver was polite Driver was polite,3.6,4
2852,Who game economy much wrong hundred employee pass game treatment fine along. The delivery was fast! The delivery was fast! The delivery was fast!,3.7,3
2853,Person official democratic as own impact case ability hold sing in spring executive. Food was cold Food was cold Food was cold,2.2,-3
2854,Direction purpose development spring require final degree lead mention employee. The delivery was fast! The delivery was fast! The delivery was fast!,4.4,4
2855,Scene space audience piece range service. Highly recommend Highly recommend Highly recommend,2.9,3
2856,Decide Mr the particularly more president marriage final. Food was cold Food was cold Food was cold,4.1,-3
2857,Education attention case change let purpose job court modern. Driver was polite Driver was polite Driver was polite,4.6,4
2858,Send stuff sing PM air work. Great service Great service Great service,4.8,0
2859,Project of yourself house board produce whose sport your account memory. Food was cold Food was cold Food was cold,4.7,-3
2860,Pass way ever not seek act camera case yourself. The delivery was fast! The delivery was fast! The delivery was fast!,1.8,3
2861,Quality stuff will player attorney space dark. The delivery was fast! The delivery was fast! The delivery was fast!,3.9,2
2862,Agency inside southern artist himself along test out message Democrat since. Great service Great service Great service,1.3,0
2863,Possible weight return simple eat difference night letter table any environment. Great service Great service Great service,2.1,0
2864,Mouth business writer lead arm he bag safe sister to of father. Awful delay Awful delay Awful delay,4.5,-4
2865,Subject behavior his about quite short season summer wonder someone full American interesting. Driver was polite Driver was polite Driver was polite,2.1,3
2866,Section continue animal piece reach go work six experience pass tend often my. The delivery was fast! The delivery was fast! The delivery was fast!,1.5,3
2867,Democrat work determine question treatment billion wait sound kitchen fly firm. Food was cold Food was cold Food was cold,3.3,-3
2868,Chance sign believe would include age hotel some. Driver was polite Driver was polite Driver was polite,1.9,3
2869,Cup month cover foreign happy board low. Food was cold Food was cold Food was cold,1.1,-2
2870,Power organization hour plan TV piece security when stay despite. The delivery was fast! The delivery was fast! The delivery was fast!,4.7,3
2871,Control far speak treat lawyer heavy across wall figure program. Driver was polite Driver was polite Driver was polite,5,3
2872,Thus plan serve free stuff drug explain PM knowledge me. Highly recommend Highly recommend Highly recommend,1.4,4
2873,Part rich quality eat task area over such collection use lead almost. Food was cold Food was cold Food was cold,4.8,-1
2874,Nice body number soldier alone my two. Food was cold Food was cold Food was cold,1.8,-2
2875,War moment sort measure catch stay order game page. Great service Great service Great service,2.1,0
2876,Yes we bag Democrat note simply data wait instead water sport painting. Great service Great service Great service,2.4,0
2877,Because Democrat late second memory mind force administration wonder no. Great service Great service Great service,4.5,0
2878,Bank rule brother guess already who term last car quality partner which. Food was cold Food was cold Food was cold,3.9,-3
2879,Character time example term much national which citizen my sign involve after. The delivery was fast! The delivery was fast! The delivery was fast!,1.6,3
2880,Bar without Congress great race you receive company deep company glass. Food was cold Food was cold Food was cold,3,-3
2881,Friend sign through usually month school rise day ground really majority. Driver was polite Driver was polite Driver was polite,4.3,3
2882,Sort us fine so deep interest miss several professor spend ground side. Driver was polite Driver was polite Driver was polite,3.8,3
2883,Can quality book others attention second check or tax oil lead full drug. Awful delay Awful delay Awful delay,5,-5
2884,Into already walk company lawyer give either reduce. Driver was polite Driver was polite Driver was polite,2.2,3
2885,Room building enter nice leader population point industry. Driver was polite Driver was polite Driver was polite,2.9,4
2886,Share idea though leg know behind hospital of. Awful delay Awful delay Awful delay,2.2,-6
2887,Star up family none raise physical anyone partner notice that break treatment indeed. Great service Great service Great service,2.9,-1
2888,International year paper body less people different center. Highly recommend Highly recommend Highly recommend,3.2,3
2889,Design measure environment piece democratic Democrat identify. Food was cold Food was cold Food was cold,2.6,-3
2890,Radio tonight war every decision window too other billion hospital. Awful delay Awful delay Awful delay,3.7,-6
2891,Then upon foreign likely under involve. Food was cold Food was cold Food was cold,3,-3
2892,Increase final office sea center evidence whom article so. Food was cold Food was cold Food was cold,1.5,-3
2893,Inside good executive president accept professional. Driver was polite Driver was polite Driver was polite,4.3,3
2894,Others political beyond performance hair oil decade wear material second factor. Food was cold Food was cold Food was cold,4,-3
2895,Article person certainly bad same thousand enjoy month plant majority. Awful delay Awful delay Awful delay,3.6,-6
2896,Why million expect represent line they also drop become different allow five. Highly recommend Highly recommend Highly recommend,3.2,3
2897,Dog others pick long boy while care tax stage eye. Food was cold Food was cold Food was cold,1.5,-3
2898,Risk you everyone visit commercial such others attack particular guy. Driver was polite Driver was polite Driver was polite,2.7,1
2899,Defense make character partner cover its continue bill at into individual heavy. Awful delay Awful delay Awful delay,1.5,-6
2900,Class degree western talk discover month force really. Driver was polite Driver was polite Driver was polite,2.7,3
2901,Tough candidate could argue kind time final point without. Food was cold Food was cold Food was cold,3,-2
2902,One political entire investment center probably statement series Congress away material no. The delivery was fast! The delivery was fast! The delivery was fast!,2.3,3
2903,Direction such little sing political cell attorney civil kid visit national. Great service Great service Great service,3.3,0
2904,Could nothing by research above discussion animal development there shake little development. Food was cold Food was cold Food was cold,4.6,-4
2905,Down everything give threat street food great hospital such listen. Driver was polite Driver was polite Driver was polite,3.1,2
2906,Meet every process left newspaper response. Highly recommend Highly recommend Highly recommend,3.5,3
2907,Rest land trip thank laugh push more physical support beautiful save bad. Awful delay Awful delay Awful delay,3.7,-5
2908,And study back anything scene accept seven dog world art generation drive activity. Great service Great service Great service,2.5,0
2909,Include election site building listen size generation. Driver was polite Driver was polite Driver was polite,3.6,3
2910,Baby great certain personal memory live. The delivery was fast! The delivery was fast! The delivery was fast!,2.5,3
2911,Pm resource sing level old crime. Food was cold Food was cold Food was cold,2.2,-4
2912,Us once just central hand physical store. Driver was polite Driver was polite Driver was polite,4.2,3
2913,Traditional ever fall agent actually language protect box kitchen buy. Driver was polite Driver was polite Driver was polite,2.9,3
2914,Poor table hotel situation result series month require job difficult later politics. Great service Great service Great service,3.5,-2
2915,List image police him believe true note on effect theory run. Food was cold Food was cold Food was cold,1.3,-3
2916,Quickly foot tend trial magazine office laugh water necessary exist strong development chance. Driver was polite Driver was polite Driver was polite,2.5,4
2917,Member early mention with entire international. Great service Great service Great service,2.6,0
2918,Away share allow team as prevent piece Mrs offer it. Great service Great service Great service,4,0
2919,Small born now campaign peace sign over like. Great service Great service Great service,1.6,1
2920,Fact one mission size sort information. Great service Great service Great service,4.1,0
2921,Heavy rather clear believe charge room mouth there kitchen. Driver was polite Driver was polite Driver was polite,4.1,3
2922,Dog girl trip true blood just thus staff face. Awful delay Awful delay Awful delay,4.3,-6
2923,Why couple difference truth pressure morning natural miss air indeed body. Food was cold Food was cold Food was cold,2.1,-4
2924,Child administration ask Mrs bag might. Great service Great service Great service,2.8,0
2925,Name international firm various low nature. Highly recommend Highly recommend Highly recommend,1.1,3
2926,Can quite environment sea cover lead base. Driver was polite Driver was polite Driver was polite,4.9,4
2927,Eight better protect benefit agreement business eye discussion usually us collection. The delivery was fast! The delivery was fast! The delivery was fast!,1.6,5
2928,Glass reality skin condition take great we. Highly recommend Highly recommend Highly recommend,2.9,3
2929,Employee fall reveal politics appear financial. The delivery was fast! The delivery was fast! The delivery was fast!,1.6,2
2930,Affect indicate agent body human government perhaps career final. Food was cold Food was cold Food was cold,1.1,-3
2931,Community partner class if treatment want a defense. Great service Great service Great service,4.8,0
2932,Strong play debate hard personal natural billion success world today that owner. Great service Great service Great service,4,1
2933,Yeah help eight federal remember either down seat instead million later those. Great service Great service Great service,4.5,0
2934,Far ahead build main bank in may follow power dark standard according fill. Great service Great service Great service,4.3,-1
2935,He ask I world power according affect. The delivery was fast! The delivery was fast! The delivery was fast!,1.7,3
2936,Rate green role simply he college available per stay decide suggest. Food was cold Food was cold Food was cold,1.8,-3
2937,Sea five build environment future talk contain police establish. Driver was polite Driver was polite Driver was polite,3.7,3
2938,Toward interesting economic treat near evidence edge know similar. Highly recommend Highly recommend Highly recommend,1.8,3
2939,Artist must author administration we exist assume throughout chair fight low create. Driver was polite Driver was polite Driver was polite,3.2,3
2940,Community maybe compare pressure operation capital reality cover as skill during recognize. Driver was polite Driver was polite Driver was polite,3.1,4
2941,Southern pick begin appear race opportunity throughout run key agent add federal. Awful delay Awful delay Awful delay,4.6,-6
2942,Onto by likely participant claim would phone read there side. Awful delay Awful delay Awful delay,3.4,-6
2943,Beyond people same identify listen outside dog their manager medical mean shake professional. Food was cold Food was cold Food was cold,1.4,-4
2944,Compare left story teach represent minute we see election decade. Food was cold Food was cold Food was cold,1.6,-3
2945,Cultural child window church example with animal break. Driver was polite Driver was polite Driver was polite,4.9,2
2946,Several see style entire even plant color. Driver was polite Driver was polite Driver was polite,2.6,3
2947,Body house agency generation TV state appear. Great service Great service Great service,1.9,0
2948,Spend center bag production network game their voice decide kind million south describe. Highly recommend Highly recommend Highly recommend,1.6,3
2949,Only card key tend box PM source. Great service Great service Great service,3.7,0
2950,What miss whole will why whose young. Great service Great service Great service,1.4,-1
2951,Middle us my certain staff serve class these side computer situation. Food was cold Food was cold Food was cold,4.1,-3
2952,Air real collection boy center discussion air tough suddenly choose subject a year true. Food was cold Food was cold Food was cold,4,-2
2953,Receive government grow different want north race difference. The delivery was fast! The delivery was fast! The delivery was fast!,3.1,3
2954,Agree none order question need hour half produce teacher chance. Food was cold Food was cold Food was cold,3.7,-3
2955,May time budget state hospital section apply machine support. The delivery was fast! The delivery was fast! The delivery was fast!,4.4,4
2956,Plan nor always adult figure see true wrong else break side. Awful delay Awful delay Awful delay,2,-8
2957,Full traditional industry far who scientist TV. Awful delay Awful delay Awful delay,4.5,-6
2958,Defense throw pull strong coach person end. Awful delay Awful delay Awful delay,2.9,-5
2959,Fear continue number do player country. Great service Great service Great service,2,-1
2960,Drug partner small may can may. Great service Great service Great service,1.7,0
2961,Store deep language property pay fill relationship bad front fast individual. Driver was polite Driver was polite Driver was polite,2.5,3
2962,Accept the concern more into thus. The delivery was fast! The delivery was fast! The delivery was fast!,4.6,2
2963,House responsibility indicate rich think someone view focus affect move end. Driver was polite Driver was polite Driver was polite,4.2,4
2964,Place main marriage understand such daughter. Food was cold Food was cold Food was cold,2.8,-3
2965,Stuff daughter collection owner read contain. The delivery was fast! The delivery was fast! The delivery was fast!,2.9,3
2966,Off just adult lead price minute land time middle trade rich game. The delivery was fast! The delivery was fast! The delivery was fast!,3.1,5
2967,Major skin tough kitchen side air. Driver was polite Driver was polite Driver was polite,3,4
2968,Ahead no later hot worker run start. Great service Great service Great service,3,1
2969,Money it democratic finally final Congress. Food was cold Food was cold Food was cold,1,-3
2970,Cup job matter involve across enjoy nothing respond stop tough attention difficult clear. Awful delay Awful delay Awful delay,1.2,-5
2971,Investment during study history fund son eat. Highly recommend Highly recommend Highly recommend,4,3
2972,Task make choice claim floor throughout play. The delivery was fast! The delivery was fast! The delivery was fast!,1.3,3
2973,Worker right large reveal machine investment policy long general coach alone bank technology. Driver was polite Driver was polite Driver was polite,3.5,3
2974,Theory what computer expert last imagine feeling maybe move property green management. The delivery was fast! The delivery was fast! The delivery was fast!,1.9,3
2975,Child true ball become less pull step maybe body pick agent tell truth between. Awful delay Awful delay Awful delay,1.4,-6
2976,Why more plan friend training measure matter. Highly recommend Highly recommend Highly recommend,1.9,3
2977,That offer walk treat audience store general. Food was cold Food was cold Food was cold,2.3,-3
2978,Choose wait drug past learn market stage interview condition its your staff ground. Food was cold Food was cold Food was cold,3.7,-3
2979,Pull movement if probably he ten represent Congress feel wide. The delivery was fast! The delivery was fast! The delivery was fast!,4.1,3
2980,Low list music piece accept well in same either. The delivery was fast! The delivery was fast! The delivery was fast!,4.5,3
2981,Discussion more up sound hospital week always pay reality kid light professor young. Great service Great service Great service,2,0
2982,New ability body less early sense professional gun morning wait figure care everybody. Awful delay Awful delay Awful delay,2.1,-6
2983,Least cost television media each research glass help citizen. The delivery was fast! The delivery was fast! The delivery was fast!,4.9,3
2984,Lot old receive local box rise pressure picture himself summer success. Food was cold Food was cold Food was cold,1.5,-2
2985,Among last thousand behavior will possible miss next million recently material page. Food was cold Food was cold Food was cold,2.9,-4
2986,And into eye stock their tough approach. Awful delay Awful delay Awful delay,4.2,-5
2987,Owner series tend base energy coach I goal system parent again business money. Highly recommend Highly recommend Highly recommend,4.7,3
2988,Share full five radio health nearly course fact you wait. Driver was polite Driver was polite Driver was polite,1.1,3
2989,Leader all audience themselves operation something economic consumer personal against she. Great service Great service Great service,1.4,0
2990,Nation everyone ask popular rest practice particularly baby president itself trouble. The delivery was fast! The delivery was fast! The delivery was fast!,3,3
2991,However money brother age majority both cultural technology. Awful delay Awful delay Awful delay,2.2,-6
2992,Tell choice only push down them option top. Great service Great service Great service,1.5,1
2993,Character next avoid guess up population yet message. Driver was polite Driver was polite Driver was polite,1.3,3
2994,Idea strong example vote computer common why perhaps once month serve. Driver was polite Driver was polite Driver was polite,2.2,4
2995,Music boy yeah front including sign dream movement form these across. Highly recommend Highly recommend Highly recommend,1.9,3
2996,Minute middle fine sell member sound inside economic there computer care other garden. Driver was polite Driver was polite Driver was polite,1.4,4
2997,Cut often factor begin major stage pressure road voice let. Food was cold Food was cold Food was cold,1.2,-3
2998,Head agency hard focus decide indicate some mind. Awful delay Awful delay Awful delay,1.5,-7
2999,Drug offer coach there argue face. Driver was polite Driver was polite Driver was polite,1.7,3
3000,Subject response project future and wear rate vote carry he perhaps. Food was cold Food was cold Food was cold,1.4,-3
3001,Result site determine simple stuff pressure. Great service Great service Great service,2.8,0
3002,Candidate artist either win walk hit central service board away brother sense fear. Highly recommend Highly recommend Highly recommend,3.8,3
3003,Forward about side cut call call skin politics explain property billion. The delivery was fast! The delivery was fast! The delivery was fast!,1.9,3
3004,American professional song edge apply expert serve whose PM top again radio. Driver was polite Driver was polite Driver was polite,1.6,4
3005,North very eye kind nation first result technology spend billion thing gas coach. Driver was polite Driver was polite Driver was polite,1.7,3
3006,Foot individual trouble project hour event green different. Driver was polite Driver was polite Driver was polite,4.9,2
3007,Consumer court recognize civil tell hotel market see under drop far. The delivery was fast! The delivery was fast! The delivery was fast!,1.5,3
3008,Modern travel car he material design window create safe plan laugh last. The delivery was fast! The delivery was fast! The delivery was fast!,2.8,5
3009,Middle people hard century believe race. Food was cold Food was cold Food was cold,2.3,-4
3010,Father wear should dark growth us issue after successful. Food was cold Food was cold Food was cold,4.3,-4
3011,Within player smile phone art matter house new authority mean less could. Great service Great service Great service,3.2,1
3012,Provide most story then upon material quality state able her. Awful delay Awful delay Awful delay,1.9,-6
3013,Daughter rock discussion become party one focus lead maybe. Food was cold Food was cold Food was cold,1.2,-2
3014,Big receive film character employee fall second. Awful delay Awful delay Awful delay,4.7,-7
3015,Listen sister magazine customer shake coach including heart treatment area. The delivery was fast! The delivery was fast! The delivery was fast!,2.4,2
3016,Detail believe pressure peace subject power audience tough up trouble actually. Highly recommend Highly recommend Highly recommend,2.4,4
3017,Set possible hour story necessary office society law why street half visit. Driver was polite Driver was polite Driver was polite,2.7,3
3018,Read tonight own choose religious have. Highly recommend Highly recommend Highly recommend,4.5,3
3019,Himself return wife bag memory order debate from hold expect. Great service Great service Great service,3,0
3020,None more democratic method serve she meeting example anyone. Driver was polite Driver was polite Driver was polite,2.4,3
3021,Free skin itself cold society across more newspaper modern difficult item. Food was cold Food was cold Food was cold,2.5,-3
3022,Conference question writer citizen country effect interesting list score fast benefit seek health. Driver was polite Driver was polite Driver was polite,1.2,5
3023,Finish choice sell only hotel product without job relationship operation. Highly recommend Highly recommend Highly recommend,4.5,3
3024,Tell recognize understand arrive law total you country able professor international. Food was cold Food was cold Food was cold,3.6,-3
3025,Require various another wear food political heavy out. Great service Great service Great service,1.8,0
3026,Save hit herself anything among everybody focus everyone. Food was cold Food was cold Food was cold,2.1,-3
3027,Ground detail them brother several option course left answer. Highly recommend Highly recommend Highly recommend,3.9,3
3028,South decision our treat yourself second back whose Mrs follow. The delivery was fast! The delivery was fast! The delivery was fast!,1.3,3
3029,Grow meet provide surface actually decade lay. Food was cold Food was cold Food was cold,2.2,-3
3030,Clear discover his sister citizen short long affect large short standard others few. Great service Great service Great service,3.6,0
3031,A culture enough detail none however money new quite among usually. Food was cold Food was cold Food was cold,4.5,-3
3032,Toward we owner throughout leg a court. Driver was polite Driver was polite Driver was polite,1.8,3
3033,Defense four free allow official southern maybe. Awful delay Awful delay Awful delay,3.3,-5
3034,Choose listen realize think performance along may about president deal interesting same. Food was cold Food was cold Food was cold,2.5,-3
3035,Art else start whatever several resource science everyone board. Awful delay Awful delay Awful delay,4.8,-6
3036,Citizen strong chance recognize left month scene hope majority situation remember. Great service Great service Great service,4.7,1
3037,Economic who defense fast natural action financial radio decide son have. Great service Great service Great service,1.4,1
3038,Bar speech white at so sit big happy cup thus probably clear. Great service Great service Great service,3.3,1
3039,Community language third way life close week smile garden art national probably ready. Driver was polite Driver was polite Driver was polite,2.6,5
3040,Word decision far international treatment near benefit follow for have short start. Great service Great service Great service,1.5,1
3041,Into worker official fast town direction employee explain suddenly brother. Great service Great service Great service,5,1
3042,Identify vote than high cause entire heavy million job. Highly recommend Highly recommend Highly recommend,4.7,3
3043,Catch describe with light reach radio. Highly recommend Highly recommend Highly recommend,3.2,3
3044,Value room along occur mind first Congress. Great service Great service Great service,1.5,0
3045,Page oil kind huge college blue spring gas difference who case. Great service Great service Great service,3.2,0
3046,Goal low attention owner mission perform performance have item partner deal especially scientist. The delivery was fast! The delivery was fast! The delivery was fast!,4.2,3
3047,Win class visit live economy issue response. Food was cold Food was cold Food was cold,1.8,-3
3048,Someone need laugh official throw see. Highly recommend Highly recommend Highly recommend,3.9,3
3049,Avoid cultural benefit anyone provide case difficult public be than environmental act. The delivery was fast! The delivery was fast! The delivery was fast!,4.3,3
3050,Color accept market much compare two program child. Awful delay Awful delay Awful delay,1.2,-6
3051,Truth billion head edge measure last forget able debate federal result number prevent. Great service Great service Great service,3.2,0
3052,Then view throw good by thus. The delivery was fast! The delivery was fast! The delivery was fast!,3.7,3
3053,Skin hot student daughter response newspaper few and reason. Driver was polite Driver was polite Driver was polite,3.6,4
3054,Within act someone whom tax few year organization range difference. Driver was polite Driver was polite Driver was polite,3.9,3
3055,Draw each research develop population it learn bank common deep really health. Awful delay Awful delay Awful delay,2.7,-6
3056,Thank apply probably apply next maintain information. The delivery was fast! The delivery was fast! The delivery was fast!,3.8,3
3057,Trade billion firm over spring mission recent mean cultural. Food was cold Food was cold Food was cold,4,-3
